1.71,0.52350384,2.23,0.4764962,1.0,03,29,NYM,STL
1.79,0.505804,2.11,0.49419597,1.0,03,29,BAL,MIN
2.42,0.40731877,1.62,0.5926813,0.0,03,29,TEX,HOU
2.47,0.46624684,1.6,0.5337531,0.0,03,29,TOR,NYY
2.49,0.42951262,1.59,0.5704873,1.0,03,29,TBD,BOS
2.04,0.4830156,1.84,0.51698434,1.0,03,29,OAK,ANA
2.08,0.49564907,1.81,0.5043509,1.0,03,29,ATL,PHI
2.06,0.41369775,1.82,0.5863022,0.0,03,29,SDP,MIL
1.77,0.6017327,2.14,0.3982673,0.0,03,29,KCR,CHW
1.33,0.6940917,3.56,0.30590832,0.0,03,29,LAD,SFG
2.57,0.38562343,1.56,0.61437654,1.0,03,29,SEA,CLE
1.87,0.5390626,2.01,0.46093744,1.0,03,29,ARI,COL
2.12,0.46735588,1.78,0.5326442,0.0,03,30,DET,PIT
2.78,0.3639932,1.48,0.63600683,0.0,03,30,CIN,WSN
2.26,0.469241,1.69,0.5307589,0.0,03,30,TOR,NYY
2.3,0.41727635,1.67,0.5827236,0.0,03,30,TBD,BOS
1.93,0.49443507,1.93,0.505565,0.0,03,30,ATL,PHI
2.56,0.45441747,1.56,0.5455825,1.0,03,30,TEX,HOU
1.69,0.52682257,2.28,0.4731775,1.0,03,30,ARI,COL
1.6,0.6535156,2.46,0.3464844,0.0,03,30,LAD,SFG
2.02,0.4951411,1.86,0.504859,0.0,03,30,SDP,MIL
1.93,0.4740867,1.93,0.5259133,0.0,03,30,OAK,ANA
1.81,0.48120433,2.07,0.5187957,1.0,03,31,NYM,STL
2.32,0.45182967,1.67,0.5481703,0.0,03,31,CIN,WSN
1.96,0.5065264,1.9,0.49347356,0.0,03,31,OAK,ANA
2.74,0.41391832,1.5,0.5860817,0.0,03,31,TEX,HOU
1.95,0.48113877,1.91,0.5188612,1.0,03,31,TOR,NYY
1.94,0.4119273,1.92,0.5880727,0.0,03,31,SEA,CLE
2.06,0.4698015,1.83,0.5301985,0.0,03,31,TBD,BOS
2.04,0.45141706,1.84,0.548583,0.0,03,31,BAL,MIN
1.88,0.5367509,1.99,0.4632491,1.0,03,31,ATL,PHI
1.91,0.52909935,1.95,0.47090065,0.0,03,31,KCR,CHW
1.67,0.5603088,2.3,0.4396912,0.0,03,31,ARI,COL
2.08,0.4797404,1.81,0.52025956,0.0,03,31,SDP,MIL
1.49,0.6705937,2.77,0.32940635,1.0,03,31,LAD,SFG
1.85,0.50311035,2.02,0.49688968,0.0,04,01,BAL,MIN
1.86,0.4887289,2.01,0.51127106,1.0,04,01,TOR,NYY
1.89,0.538888,1.98,0.46111205,0.0,04,01,DET,PIT
2.3,0.43107668,1.68,0.5689233,0.0,04,01,NYM,STL
1.94,0.51270044,1.93,0.48729953,0.0,04,01,TBD,BOS
2.4,0.4435195,1.63,0.55648047,0.0,04,01,TEX,HOU
2.1,0.48967642,1.8,0.5103236,0.0,04,01,OAK,ANA
2.16,0.45878136,1.75,0.54121864,0.0,04,01,CIN,WSN
2.24,0.44586414,1.7,0.55413586,1.0,04,01,SEA,CLE
1.89,0.5069509,1.98,0.49304911,0.0,04,01,DET,PIT
1.53,0.66043156,2.65,0.33956847,1.0,04,01,LAD,SFG
1.72,0.49348617,2.22,0.50651383,1.0,04,02,PIT,MIN
1.89,0.54735607,1.98,0.452644,1.0,04,02,DET,KCR
1.84,0.51319236,2.04,0.48680773,0.0,04,02,MIL,STL
2.3,0.43279725,1.67,0.5672027,1.0,04,02,CIN,CHC
1.44,0.6909509,2.94,0.30904913,1.0,04,02,HOU,BAL
1.56,0.60416806,2.57,0.39583185,1.0,04,02,TOR,CHW
2.07,0.47449732,1.82,0.5255027,0.0,04,02,ATL,WSN
